1,0.151938556072893
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
-0.700457219176283,
-0.437416193186164,
0.799009060256843,
0.278736708463797,
-0.362429022120338,
-0.824346811283926,
0.546538165789889,
0.242067288912554,
-0.675933803965966,
-0.888002841171824,
-0.573065484807118,
-0.01525948331552,
-0.023354183950555,
0.114254353628463,
0.592721028710884,
-0.675907193451469,
-0.339181192020464,
1,
-0.095594424956742,
0.404563407631614,
-0.12859311138405,
-0.127314435628619,
0.14605233403158,
-0.791994581967433,
-0.406015258232337,
0.647615478461174,
-0.341427852602506,
-0.758516049182658,
-0.909324160926598,
-0.632815786697233,
-1,
0.364889244377139,
0.973554756505265,
0.801916404812832,
-0.730346427911577,
0.763718320501916,
-0.863428754963908,
0.049928313736609,
0.810461987109174,
0.565544985807202,
0.176045049563874,
-0.984426063879495,
-0.373747505883431,
0.27512531516526,
0.546768916784308,
-0.306633955853265,
-0.383547273631332,
0.060817471271825,
-0.690414316711269,
0.052864401766496,
0.981139930909276,
0.31001153420788,
-0.377524964003628,
-0.034413365790048,
-0.823064596515041,
0.034518840932009,
0.707808340365982,
-0.403498749059847,
-0.456739697584508,
-0.434847363846714,
-0.51629053694201,
-0.137879511134989,
-0.645017905681534,
0.797118020404812,
-0.899344849863316,
-0.457736251200549,
0.316320585006679,
0.931539058429453,
-0.98977114128127,
0.518850385750379,
0.553649641250388,
-0.837516840842948,
0.269639749273275,
0.113360574926374,
0.182499191376312,
-0.234506251385549,
-0.336424943949721,
0.827398819338294,
0.784769958466933,
0.276108341306277,
