0.996643980371011,-0.039883652217782
0.995821481287865,
1,
0.996707924451364,
1,
1,
1,
0.997204100840322,
0.996952699951441,
0.991060315230425,
0.9922802352095,
0.995725822224026,
0.997904103236263,
0.996294857622446,
0.994023561179084,
0.998453625763862,
0.991720253487049,
1,
0.998748936910994,
0.995456792375911,
-0.998846274824949,
-1,
-1,
-1,
-1,
-1,
-0.999423764518474,
-0.998353132881872,
-0.998244030752175,
-1,
-0.99989878007744,
-0.999876242521934,
-1,
-1,
-0.995006663923713,
-0.998202676952715,
-0.99785525318743,
-0.998620402321455,
-0.996363154961283,
-1,
-0.118492149590133,
-0.108389244715083,
0.224302769801853,
-0.750962947984399,
-0.460938654204394,
0.508663621204026,
-0.513525760689759,
-0.585818460870573,
-0.734314271743752,
-0.473848529232602,
-0.814448131915947,
-0.03168829906711,
0.996851052616169,
0.668636058007334,
-0.758601901537615,
0.664583306261994,
-0.825953107731471,
-0.269152007116114,
0.581335884275076,
0.446891712638311,
0.358577867828465,
-0.866337983876712,
-0.297756456142245,
0.159933704753995,
0.1408461092092,
-0.004351076640963,
-0.515799603795521,
0.189817935269608,
-0.956269827390608,
0.529723448792332,
0.995625637687905,
0.183299836750934,
-0.120583197902493,
-0.001734772842109,
-0.820958917840985,
-0.255926912577794,
0.771008572588965,
-0.35689900529002,
-0.54973901863296,
-0.516493829390165,
-0.49916673062647,
-0.037662763597703,
-0.900188010534188,
0.800789634731142,
-0.964106383801176,
-0.678116390614686,
0.20819138588934,
0.874656630767185,
-0.96341899125304,
0.572990468316616,
0.803933111309754,
-0.947982027360356,
0.19073459593184,
0.522224216298134,
0.270709600520944,
-0.220896529687679,
-0.119578263482329,
0.888647152015635,
0.734965874191001,
-0.190513562974936,
